stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,16.35,16.35,0,0,0,0,106.25,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,90.93,3.21,0,12.84,0,1.07,0,0,0,0,1.07,0,0,0,0,0,3.21,50.28,2.14,210.75,0,1.07,12.84,0,155.12,32.09,1.07,0,0,163.68,2.14,0,0,13.91,3.21,3.21,2.14,0,0,0
21Day,124.48,10.71,5.35,431.01,4.02,93.7,0,18.74,0,1.34,5.35,0,21.42,2.68,26.77,5.35,10.71,546.12,46.85,7643.02,26.77,0,113.78,0,319.91,124.48,2.68,8.03,0,389.51,113.78,0,0,143.22,29.45,68.27,17.4,0,0,21.42
3Month,17.28,47.03,20.48,863.54,8.64,0,36.79,8.32,138.54,40.95,735.24,0.96,427.45,149.74,9.28,183.65,38.07,729.48,222.04,12521.22,10109.44,0.96,93.75,25.92,30.08,5.76,36.47,19.84,0,171.49,55.67,1.92,96.62,137.9,2.88,0,6.08,55.67,45.75,96.94
22Month,2.19,80.9,14.76,192.97,1.64,0,65.05,2.19,68.88,11.48,206.09,12.57,548.29,48.11,7.11,80.36,5.47,65.6,94.57,13135.56,806.32,22.96,42.09,6.56,16.4,4.37,16.4,16.95,6.56,186.96,10.93,0,11.48,277.15,27.88,1.09,6.56,18.04,0,32.25
