stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Ionocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,0,4.08640457285017,20.4320228642509,0,0,0
72hpf,3.20937342439823,0,1.06979114146608,0,0,0,1.06979114146608,0,5.34895570733039,0,0,8.55832913172862,5.34895570733039,0,0
21Day,2.67706617640661,1.33853308820331,0,0,0,0,0,0,6.69266544101654,1.33853308820331,0,1.33853308820331,2.67706617640661,1.33853308820331,1.33853308820331
22Month,0.546654651197433,0,0,0.546654651197433,3.2799279071846,0.546654651197433,0,0.546654651197433,0,0,0,0,0,0,0
