stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Retinal.cell
72hpf,1.06979114146608,1.06979114146608,0,0,1.06979114146608,2.13958228293216,2.13958228293216,2.13958228293216,0
21Day,0,1.33853308820331,0,0,0,1.33853308820331,1.33853308820331,0,0
3Month,0,2.55959439643356,0,0,0,0.319949299554195,0,0,0
22Month,0,0.546654651197433,2.73327325598717,1.09330930239487,0,0,1.09330930239487,0,0.546654651197433
