stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,16.35,0,0,0,0,0,4.09,0,0,0,0,0,4.09,24.52,53.12,16.35,0,0,0,0,12.26,93.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,6.42,0,7.49,0,6.42,0,0,0,1.07,0,0,0,1.07,0,12.84,29.95,17.12,13.91,0,3.21,0,0,64.19,38.51,1.07,0,0,9.63,1.07,0,0,2.14,1.07,2.14,0,0,0,0
21Day,18.74,2.68,2.68,49.53,1.34,25.43,0,18.74,0,2.68,0,5.35,1.34,22.76,6.69,4.02,25.43,13.39,52.2,0,0,5.35,0,38.82,29.45,0,2.68,0,24.09,4.02,0,2.68,8.03,1.34,2.68,2.68,0,0,5.35
3Month,1.28,6.4,1.6,53.43,0,0,0.96,2.56,8.32,41.91,0,148.46,33.59,3.2,24.32,5.12,14.72,31.67,14.08,3.2,0.32,3.84,1.92,3.2,1.92,3.2,1.92,0,0.96,4.16,0.32,67.83,0.64,0,0,0,7.68,97.58,25.28
22Month,0.55,13.67,4.92,21.87,0,0,1.09,2.73,2.73,96.76,15.31,294.65,14.21,12.03,41,0.55,4.92,51.39,9.29,0.55,7.65,4.92,1.09,2.73,2.19,4.37,4.37,4.37,1.09,0,0,12.03,1.09,2.73,0,0,0.55,0.55,9.29
