stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,8.17280914570035,0,0,4.08640457285017,0,0,8.17280914570035,4.08640457285017,93.987305175554,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,4.27916456586431,0,0,0,0,0,0,1.06979114146608,2.13958228293216,0,0,1.06979114146608,0,0,0,11.7677025561269,10.6979114146608,1.06979114146608,0,0,9.6281202731947,0,0,0,0
21Day,0,0,0,4.01559926460992,8.03119852921984,0,0,0,1.33853308820331,0,1.33853308820331,0,1.33853308820331,1.33853308820331,0,0,0,0,0,4.01559926460992,1.33853308820331,0,0,0,0,1.33853308820331,0,0,0
3Month,0,0.319949299554195,0.319949299554195,15.6775156781556,1.91969579732517,0.319949299554195,0.319949299554195,0.639898599108391,11.518174783951,0.959847898662586,0,2.55959439643356,2.87954369598776,3.19949299554195,1.27979719821678,0.639898599108391,0.319949299554195,0.319949299554195,0.959847898662586,4.79923949331293,0.319949299554195,0,0.959847898662586,3.51944229509615,0.639898599108391,0.639898599108391,0.639898599108391,125.10017612569,0.319949299554195
22Month,0.546654651197433,0,0,4.9198918607769,0.546654651197433,0,0,6.5598558143692,24.0528046526871,0.546654651197433,0,1.6399639535923,0,0,2.18661860478973,0.546654651197433,0.546654651197433,0,0,2.18661860478973,0,0,0,1.6399639535923,0,0,0,0,0
