stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,8.17,0,61.3,0,0,0,8.17,0,0,0,0,0,0,0,4.09,4.09,53.12,49.04,0,0,0,0,20.43,457.68,0,0,24.52,0,0,0,0,0,0,0,0,0
72hpf,8.56,3.21,0,9.63,6.42,3.21,0,0,0,1.07,0,0,0,1.07,0,6.42,11.77,1.07,27.81,0,1.07,1.07,0,299.54,126.24,0,0,28.88,0,0,12.84,0,1.07,2.14,0,0,0
21Day,30.79,2.68,1.34,61.57,2.68,5.35,0,14.72,0,0,0,5.35,6.69,21.42,0,4.02,6.69,10.71,104.41,0,0,12.05,0,143.22,85.67,0,8.03,45.51,18.74,0,9.37,4.02,0,4.02,0,0,4.02
3Month,0.32,0,0,14.4,0,0,0,0.32,0.32,11.52,0.32,5.44,6.08,0.96,3.52,0.64,3.52,6.4,3.52,1.28,0,1.6,0.32,0.64,0.96,0.32,0.32,0.64,0,9.6,0,0.32,0,0,0.96,21.12,3.52
22Month,0.55,5.47,0,5.47,0,0,0.55,1.64,0.55,17.49,4.92,58.49,8.75,4.37,6.01,0,1.64,8.75,7.11,0,1.09,1.64,0,1.64,0.55,3.83,0.55,0,0,1.09,0.55,0.55,0,0,0,0,1.64
