stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,98.07,12.26,0,0,0,0,0,24.52,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,0,24.61,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,3.21,19.26,47.07,0,0,6.42,0,6.42,5.35,0,0,20.33,0,0,0,0,0,0,0,0
21Day,13.39,20.08,1.34,2.68,8.03,0,0,0,0,0,0,0,1.34,6.69,0,0,4.02,131.18,141.88,0,0,28.11,0,4.02,1.34,0,0,20.08,10.71,0,1.34,4.02,2.68,6.69,0,4.02
3Month,0.64,113.9,2.24,15.68,0,0.96,0,1.28,3.2,6.4,0,18.56,4.16,1.28,10.56,3.84,4.16,134.7,70.71,13.44,0,4.48,0.64,0.96,0.96,0.96,0.64,6.08,4.16,3.52,1.28,0,0,464.89,3.2,4.16
22Month,1.64,182.04,1.09,2.73,0,1.09,1.64,0,0.55,6.56,3.83,48.11,0.55,1.09,4.37,0.55,0,110.42,100.58,2.73,2.73,1.64,0,0.55,0,0,0,1.09,0.55,3.83,0,0,0,82,0,1.64
