stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,36.78,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,24.52,89.9,0,0,0,0,138.94,592.53,0,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,22.47,14.98,0,10.7,4.28,11.77,0,0,0,0,0,0,1.07,0,2.14,21.4,7.49,111.26,0,3.21,13.91,1.07,1250.59,366.94,2.14,3.21,85.58,1.07,1.07,138,2.14,2.14,2.14,0,0,0
21Day,12.05,1.34,1.34,18.74,1.34,14.72,1.34,0,2.68,0,8.03,0,4.02,1.34,4.02,9.37,24.09,240.94,1.34,0,42.83,0,349.36,165.98,5.35,9.37,61.57,17.4,0,50.86,4.02,14.72,6.69,0,0,2.68
3Month,0,3.2,0.32,10.88,0,0,0,0.96,3.2,0.32,9.28,0.32,0.64,1.6,11.84,0.32,15.68,17.92,5.12,0,3.2,0,1.6,1.28,0.96,0.32,0.96,0.64,0.64,1.28,0,0,0.32,0.64,0.64,1.28
22Month,0.55,3.83,0,5.47,0,0,0,0,4.92,1.09,12.03,0.55,0,0,3.28,0,26.24,11.48,0.55,0,3.28,0,0,1.09,0.55,0.55,0.55,0,2.73,3.83,0.55,0,0,0,0,1.64
