stage,Hepatocyte,Immune.progenitor.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
72hpf,0,0,1.06979114146608,0,0
3Month,0,0,0,0.319949299554195,0.319949299554195
22Month,0.546654651197433,0.546654651197433,0,0,0
