stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0,0
72hpf,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,2.13958228293216,0,4.27916456586431,1.06979114146608,0,0,1.06979114146608,0,0
21Day,1.33853308820331,0,0,1.33853308820331,2.67706617640661,0,1.33853308820331,0,0,1.33853308820331,0,44.1715919107091,0,1.33853308820331,0,0,0,2.67706617640661,0,1.33853308820331,0,0,2.67706617640661,17.400930146643
3Month,0,0.319949299554195,0,0.959847898662586,0,0,0,0.319949299554195,0,0.639898599108391,1.91969579732517,1.27979719821678,0.319949299554195,0,0.319949299554195,0.959847898662586,0.639898599108391,0,0,0,0.319949299554195,0,0,21.4366030701311
22Month,0,1.6399639535923,0.546654651197433,2.18661860478973,0,1.09330930239487,0,0.546654651197433,0.546654651197433,1.09330930239487,0.546654651197433,0,0.546654651197433,0,1.6399639535923,1.09330930239487,0,0,0,0.546654651197433,0,0,0,25.1461139550819
