stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,20.43,4.09,0,0,0,0,0,0,0,0,0,0,36.78,0,0,12.26,0,0,0,8.17,4.09,502.63,8.17,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,4.28,27.81,1.07,0,0,0,0,0,0,0,0,0,13.91,7.49,0,7.49,0,0,0,1.07,166.89,66.33,3.21,1.07,0,9.63,0,0,40.65,0,1.07,0,0,0
21Day,2.68,0,0,13.39,24.09,1.34,0,1.34,0,0,0,0,1.34,1.34,4.02,2.68,5.35,0,13.39,0,1.34,2.68,0,36.14,25.43,0,0,0,12.05,0,2.68,12.05,0,1.34,0,0,0
3Month,0.32,5.76,2.24,256.6,12.16,0,1.28,0.32,1.6,10.24,0.64,52.15,14.72,0.64,17.6,44.47,8.32,13.44,15.04,2.56,0.32,4.16,11.2,52.15,3.84,7.68,4.48,0,1.6,5.12,444.09,4.8,0.32,4.48,4.48,2049.92,11.2
22Month,0,1.09,1.64,157.98,2.73,0,0,0,1.64,4.92,1.09,50.29,6.56,0.55,4.92,10.39,2.19,13.12,28.43,1.64,2.73,3.28,1.09,15.31,4.37,8.75,0.55,0.55,0,0,168.37,5.47,0,1.09,0,8.75,0
