stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,4.08640457285017,16.3456182914007,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,0,0,24.6051962537198,1.06979114146608,0,0,0,0,0,1.06979114146608,0,0,0
21Day,0,0,0,0,0,0,0,0,1.33853308820331,0,0,5.35413235281323,0,0,0,1.33853308820331,0,0,0,0,4.01559926460992,2.67706617640661,0,0,1.33853308820331,1.33853308820331,0,0,0,0,0
3Month,0.639898599108391,0.639898599108391,6.07903669152971,0.639898599108391,0.319949299554195,2.55959439643356,2.23964509687937,0,353.224026707832,1.59974649777098,0,72.3085416992482,0.959847898662586,1.27979719821678,2.87954369598776,1.91969579732517,0.319949299554195,0.319949299554195,1.91969579732517,1.59974649777098,0,0,0.959847898662586,0,2.87954369598776,1.59974649777098,0.319949299554195,0,0.639898599108391,1.27979719821678,1.91969579732517
22Month,1.6399639535923,0,5.46654651197433,0.546654651197433,0,6.5598558143692,3.82658255838203,3.2799279071846,784.996079119514,1.09330930239487,1.09330930239487,159.623158149651,0.546654651197433,0.546654651197433,3.2799279071846,2.73327325598717,0.546654651197433,8.1998197679615,1.6399639535923,0,0,0,2.18661860478973,1.09330930239487,2.18661860478973,3.2799279071846,0.546654651197433,0,0,0,0
