stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Primordial.germ.cell
72hpf,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0
21Day,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639898599108391
22Month,0,0.546654651197433,0.546654651197433,0.546654651197433,0.546654651197433,0.546654651197433,7.65316511676407,0.546654651197433,0.546654651197433,1.6399639535923,1.09330930239487,0.546654651197433,0,0
