stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,167.54,0,0,0,0,4.09,0,0,4.09,0,0,0,4.09,0,4.09,429.07,0,0,0,0,8.17,228.84,0,0,0,32.69,0,0,0,0,0,0,0,0
72hpf,13.91,4.28,0,33.16,0,7.49,0,12.84,0,0,0,0,0,10.7,0,0,6.42,4.28,264.24,0,0,4.28,0,38.51,65.26,0,0,0,196.84,0,0,53.49,0,4.28,0,0,0
21Day,9.37,0,0,28.11,0,6.69,0,20.08,0,1.34,0,1.34,1.34,33.46,0,1.34,1.34,1.34,97.71,0,0,8.03,0,13.39,24.09,0,0,0,20.08,8.03,1.34,18.74,0,0,0,0,2.68
3Month,2.24,0.64,0.64,7.36,0,0,0.32,12.8,0.96,1.28,0,8.32,3.84,23.04,2.88,0.96,2.24,7.04,22.72,0.64,0,5.44,0.64,0.96,1.28,0.32,0,0,0.32,0.64,16,1.92,0,1.6,2.24,18.24,8
22Month,0.55,2.73,0.55,3.28,0.55,0,1.64,18.04,0,7.65,14.21,31.16,2.19,53.57,4.37,1.09,0,17.49,29.52,0.55,1.09,2.73,0,0,0,0,2.19,0.55,0,0.55,2.73,7.11,0.55,0,0,0,1.64
