stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,0,0,53.12,0,0,0,0,0,0,0,0,4.09,0,0,0,0,8.17,8.17,20.43,61.3,0,0,0,0,44.95,580.27,0,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,14.98,0,0,10.7,3.21,4.28,0,1.07,0,0,0,0,0,0,0,2.14,0,12.84,23.54,1.07,36.37,0,1.07,0,0,254.61,114.47,1.07,0,20.33,0,0,12.84,3.21,3.21,4.28,0,0,0
21Day,17.4,5.35,5.35,50.86,0,25.43,0,21.42,0,0,5.35,0,0,2.68,2.68,24.09,6.69,8.03,18.74,5.35,48.19,0,0,6.69,0,81.65,52.2,0,4.02,20.08,5.35,1.34,2.68,2.68,6.69,4.02,0,0,8.03
3Month,0.64,6.72,1.92,86.39,0.96,0,1.6,2.88,0.64,10.24,8.64,0.32,0,95.66,14.72,4.48,64.31,11.52,25.6,16,30.08,1.28,0,5.76,8,4.16,0.96,5.76,2.24,0.64,3.84,94.7,0.96,0.32,0,1.28,10.88,31.99,18.88
22Month,1.64,13.12,2.19,36.63,0.55,0,4.37,4.37,0,8.2,24.6,11.48,0,244.9,17.49,18.59,74.35,4.92,6.01,29.52,33.35,0,8.2,8.75,0.55,5.47,1.09,5.47,8.2,0.55,1.09,24.05,1.64,4.92,0,0,3.28,0,6.01
