stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,20.43,0,114.42,12.26,0,0,0,0,4.09,0,0,16.35,0,0,0,0,12.26,8.17,49.04,306.48,0,0,0,0,114.42,1748.98,8.17,0,36.78,0,0,0,0,0,0,0,0,0
72hpf,67.4,14.98,0,72.75,16.05,37.44,0,3.21,0,0,4.28,0,0,0,0,17.12,0,36.37,104.84,11.77,252.47,0,3.21,5.35,5.35,1980.18,881.51,6.42,17.12,196.84,5.35,0,127.31,2.14,9.63,14.98,0,0,0
21Day,84.33,6.69,2.68,202.12,6.69,82.99,0,48.19,0,1.34,13.39,0,0,6.69,10.71,73.62,6.69,25.43,78.97,40.16,313.22,0,1.34,37.48,1.34,619.74,322.59,5.35,6.69,99.05,38.82,5.35,48.19,10.71,24.09,8.03,0,0,40.16
3Month,0.96,6.08,1.6,93.75,0.64,0,1.92,4.48,0,15.04,21.12,0.32,0,111.98,39.67,5.76,39.03,8,28.16,29.12,47.99,9.28,0.32,9.6,6.4,7.04,2.24,6.08,5.76,1.28,5.76,155.18,1.92,0,0,0,11.52,10.24,21.76
22Month,0.55,21.87,2.73,37.72,0.55,0,4.92,6.01,0.55,12.57,76.53,21.87,0,348.77,20.77,19.68,61.77,4.92,8.75,46.47,53.03,0.55,7.65,9.84,0,6.56,2.73,6.01,15.85,0.55,0.55,78.17,5.47,4.92,0,1.09,2.73,0.55,19.68
