stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,527.15,20.43,0,175.72,0,0,0,0,0,0,0,0,4.09,0,0,0,0,16.35,44.95,32.69,1544.66,0,0,0,0,89.9,6432,0,0,1328.08,0,0,0,0,0,28.6,0,0,0
72hpf,1512.68,49.21,0,828.02,188.28,79.16,0,1.07,0,0,2.14,0,0,2.14,0,1.07,0,208.61,365.87,12.84,2874.53,0,255.68,46,0,559.5,1279.47,20.33,1.07,3187.98,210.75,0,470.71,1.07,4.28,36.37,0,0,0
21Day,1562.07,9.37,1.34,981.14,34.8,99.05,0,4.02,0,1.34,6.69,0,0,14.72,4.02,14.72,12.05,89.68,172.67,25.43,2448.18,0,2.68,37.48,0,190.07,364.08,18.74,4.02,1210.03,214.17,6.69,119.13,12.05,42.83,13.39,1.34,0,14.72
3Month,20.48,12.16,2.24,334.35,2.56,0,1.28,0,0.64,5.76,10.56,1.6,0,29.44,14.4,0.32,47.99,16.32,45.75,9.28,442.81,18.88,0,30.72,5.12,2.24,4.8,153.9,2.56,75.19,9.92,44.47,2.24,2.88,0,2.88,7.04,30.08,6.08
22Month,3.28,9.29,7.11,318.7,1.64,0,3.28,0,0.55,4.37,15.85,87.46,0,65.05,44.83,0.55,54.12,6.56,25.15,7.11,378.83,13.67,0.55,8.75,1.09,0.55,3.28,209.37,3.28,3.28,1.64,38.27,19.68,1.64,0,0,1.09,0,3.28
