stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,8.17,0,0,0,0,0,0,0,0,0,0,4.09,0,0,8.17,0,0,0,0,4.09,20.43,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,6.42,7.49,0,14.98,2.14,1.07,0,0,0,0,0,0,0,0,0,0,9.63,0,26.74,0,0,0,0,50.28,18.19,0,0,40.65,0,0,10.7,3.21,6.42,5.35,0,0,0
21Day,17.4,5.35,1.34,66.93,1.34,6.69,0,1.34,0,0,0,1.34,0,1.34,2.68,0,5.35,0,250.31,0,0,37.48,0,46.85,10.71,1.34,10.71,22.76,16.06,0,4.02,25.43,120.47,6.69,2.68,0,1.34
3Month,2.56,6.4,0,23.68,0.32,0,0.64,0,0.32,3.2,0.64,8.64,1.6,0.32,2.88,1.28,10.24,1.28,86.39,36.47,0,5.12,0.96,1.92,0,0.64,3.2,8.32,0.32,25.92,0.32,0,0,0.64,9.6,48.95,3.2
22Month,1.09,6.56,0.55,2.73,0.55,0,1.09,0,0.55,3.28,3.28,25.15,1.09,0,1.64,0,1.64,0.55,68.88,1.64,1.64,1.64,0.55,2.19,0,0,9.84,4.37,0,2.73,1.09,0,0,0,0,0,0
