stage,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Macrophage,Neural.cell,Osteoblast,Spermatocyte,T.cell
24hpf,0,0,0,0,20.4320228642509,0,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,1.06979114146608,0,0
21Day,0,0,0,1.33853308820331,1.33853308820331,0,0,0,1.33853308820331
3Month,0,0,0.319949299554195,0,0.319949299554195,0,0,0.319949299554195,0
22Month,0.546654651197433,1.09330930239487,0,0,1.09330930239487,0,0,0,0
