stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,1.06979114146608,0,0,0,0,0,0,4.27916456586431,0,0,0,0,0,0,0,0,0
21Day,1.33853308820331,0,5.35413235281323,0,0,0,0,0,0,4.01559926460992,0,0,0,0,2.67706617640661,1.33853308820331,0,0,0
3Month,0,0,2.23964509687937,0.319949299554195,0,0.959847898662586,0.319949299554195,1.59974649777098,0.319949299554195,0.959847898662586,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0.319949299554195,0.319949299554195,0.639898599108391
22Month,0,0.546654651197433,1.6399639535923,0,0.546654651197433,0.546654651197433,0,0.546654651197433,0,0,0.546654651197433,0,0,0,0,0,0,0,1.09330930239487
