stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,4.27916456586431,0,0,0,0
21Day,9.36973161742315,0,0,0,0,0,2.67706617640661,0,1.33853308820331,0,0
3Month,0.319949299554195,0.319949299554195,0,0.319949299554195,0.639898599108391,0,0.959847898662586,0,0,5.75908739197552,8.63863108796328
22Month,0.546654651197433,0,0.546654651197433,2.18661860478973,0,0,0,0,0,0,0
