stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6048320099512,0,0,0,0,0,0,0,0,0
72hpf,0,0,1.06979114146608,0,0,0,0,0,0,1.06979114146608,0,9.6281202731947,1.06979114146608,34.2333165269145,28.8843608195841,0,0,4.27916456586431,0,5.34895570733039,0,0,0,0
21Day,0,0,0,2.67706617640661,0,0,0,1.33853308820331,1.33853308820331,0,2.67706617640661,28.1091948522695,4.01559926460992,22.7550624994562,12.0467977938298,0,1.33853308820331,6.69266544101654,1.33853308820331,1.33853308820331,1.33853308820331,6.69266544101654,0,0
3Month,0,0.639898599108391,0,0,0,0.959847898662586,0.319949299554195,0,0.319949299554195,0,0,0.959847898662586,0.319949299554195,0,0,0,0.319949299554195,0,0,0,0,0,0.639898599108391,0
22Month,0.546654651197433,0,0,0,0.546654651197433,2.73327325598717,0,0,1.09330930239487,0,0,1.09330930239487,0,0,0,0.546654651197433,0,0,0,0,0,0,0,0.546654651197433
