stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,12.26,0,0,0,0,0,65.38,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,49.21,2.14,0,0,0,0,0,13.91,0,0,2.14,0,0,0
21Day,1.34,0,0,0,0,2.68,0,1.34,1.34,0,0,0,0,1.34,2.68,0,0,0,4.02,0,0,10.71,0,10.71,1.34,0,0,0,5.35,5.35,48.19,0,0,0,0,0,2.68
3Month,2.24,2.88,1.92,39.03,0,0,0.32,0.32,6.72,10.56,0,43.83,16.64,1.6,16.96,3.52,9.92,13.12,11.52,4.16,0.96,9.6,8.96,4.48,1.6,2.24,0.32,0,0.64,13.44,2337.23,2.56,0,0,7.68,310.35,11.52
22Month,0,0.55,1.09,7.11,0,0,0,0,0.55,1.64,2.19,286.45,2.73,0,7.65,0,0,2.73,3.28,0.55,6.01,6.56,0,0.55,0.55,3.28,0.55,12.03,1.09,2.19,654.89,2.19,1.09,0,0,0,1.09
