stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,147.11,151.2,0,621.13,28.6,20.43,0,0,0,16.35,0,28.6,4.09,0,4.09,0,53.12,331,363.69,1708.12,0,0,0,4.09,306.48,18699.39,4.09,0,0,281.96,0,0,0,0,0,36.78,0,0,0
72hpf,143.35,53.49,0,231.07,35.3,150.84,0,25.67,0,3.21,0,0,3.21,0,34.23,2.14,136.93,263.17,19.26,855.83,0,33.16,17.12,7.49,1392.87,5872.08,3.21,5.35,0,401.17,23.54,1.07,179.72,3.21,2.14,20.33,0,0,0
21Day,224.87,20.08,4.02,282.43,4.02,591.63,0,306.52,0,12.05,0,0,10.71,8.03,218.18,20.08,20.08,50.86,73.62,357.39,0,0,20.08,1.34,266.37,1307.75,6.69,10.71,0,147.24,53.54,9.37,113.78,10.71,13.39,6.69,1.34,0,62.91
3Month,1.6,3.52,3.2,114.54,0,0,3.2,14.72,4.16,47.35,0,0,50.23,33.27,26.56,20.48,6.72,16,37.11,42.23,8.64,0.32,4.48,5.76,11.52,18.24,4.16,2.56,0,0.32,10.88,1168.13,3.84,0,0,0,19.84,653.98,101.74
22Month,0,6.01,3.83,35.53,0.55,0,7.65,10.39,4.37,138.3,11.48,0,79.81,32.8,74.89,42.09,2.19,3.28,114.25,12.03,0,2.19,3.83,0,2.73,9.84,1.09,1.64,77.08,1.09,1.64,139.94,2.73,0.55,0,0,0,0.55,24.05
