stage,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Retinal.cone.cell,T.cell
24hpf,0,0,0,0,0,0,8.17280914570035,0,0,0,0,32.6912365828014,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,17.1166582634572,0,0,0,2.13958228293216,0,0,1.06979114146608,0,0,0
21Day,2.67706617640661,1.33853308820331,0,0,0,0,12.0467977938298,0,0,0,1.33853308820331,0,0,0,0,1.33853308820331,0
3Month,1.91969579732517,0,0.319949299554195,0.639898599108391,0,0.319949299554195,0,0,0.639898599108391,0,0,0,0.319949299554195,0,0.959847898662586,0,0
22Month,0.546654651197433,0,0,1.6399639535923,1.09330930239487,1.6399639535923,0,1.09330930239487,0.546654651197433,0.546654651197433,0,0,0,0,0,0,0.546654651197433
