stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2905.43,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,44.95,8.17,0,0,0,0,4.09,126.68,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,1166.07,1.07,0,1.07,0,0,0,0,0,0,0,0,0,0,1.07,0,1.07,4.28,2.14,16.05,0,0,0,0,57.77,49.21,0,0,0,9.63,0,0,4.28,3.21,1.07,1.07,0,0,0,0
21Day,1378.69,0,0,17.4,1.34,10.71,0,1.34,0,0,1.34,0,1.34,2.68,10.71,1.34,1.34,12.05,9.37,44.17,1.34,0,5.35,0,37.48,20.08,0,0,0,14.72,10.71,0,14.72,8.03,0,10.71,1.34,0,0,2.68
3Month,43.51,0.96,0.96,12.16,0,0,0.32,0,0.32,2.24,5.12,0.32,19.84,7.68,0.32,5.76,1.92,4.48,4.16,6.72,3.52,0,1.28,3.52,0.96,0,0.64,1.28,0,0,3.2,0.32,368.26,0.32,0,0,0,1.92,427.45,3.84
22Month,27.33,1.64,0,3.83,0,0,0,0,0,0,2.19,8.75,30.07,1.64,0.55,3.28,0,1.09,2.19,8.75,0,0.55,0.55,0,0,0,1.64,1.09,1.64,0,0,0,50.84,1.09,0,0,0,0,0.55,0.55
