stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,81.73,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.81,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,96.28,0,18.19,2.14,2.14,0,0,0,0,16.05,0,0,0,1.07,0,0,106.98,4.28,5.35,0,0,0,0,12.84,8.56,0,0,0,3.21,0,0,0,11.77,1.07,1.07,0,0,0
21Day,0,73.62,0,6.69,0,5.35,0,1.34,0,0,89.68,0,0,0,8.03,1.34,0,10.71,21.42,18.74,0,0,4.02,1.34,6.69,4.02,0,0,0,1.34,8.03,0,0,4.02,1.34,0,1.34,0,8.03
3Month,1.92,239,3.2,46.71,0,0,12.16,0.96,0,10.88,1797.8,0,60.15,25.6,4.8,27.2,5.12,48.31,647.26,123.5,7.36,0,8.32,8.32,1.28,0.32,3.2,1.6,0,0.64,23.68,0.64,16.64,1.28,0,0.32,382.02,18.56,50.23
22Month,2.19,310.5,2.19,28.97,0,0,31.71,2.73,0.55,3.83,3854.46,12.03,147.05,17.49,27.33,12.03,2.73,18.59,1260.04,65.6,0.55,8.75,7.11,1.09,2.73,0.55,4.92,8.2,4.92,1.09,4.92,0,5.47,4.37,2.19,0.55,66.15,1.09,93.48
