stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,16.35,49.04,4.09,44.95,0,0,0,0,12.26,339.17,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,1.07,2.14,0,0,0,0,0,0,0,0,0,2.14,0,19.26,3.21,0,13.91,0,7.49,0,0,12.84,27.81,0,1.07,0,10.7,4.28,0,0,0,0,0,0,0,0
21Day,1.34,0,0,16.06,0,16.06,0,14.72,0,1.34,0,0,5.35,1.34,12.05,2.68,21.42,4.02,0,34.8,0,0,2.68,0,10.71,10.71,0,0,0,6.69,2.68,8.03,0,33.46,223.54,0,0,0,0
3Month,0.32,6.08,2.24,39.35,0,0,0.64,6.72,0.32,4.16,8,0,359.94,12.48,14.08,7.36,4.8,4.8,16.64,8.32,2.24,0.96,40.95,3.52,0.32,0.32,1.6,1.28,0,0.32,6.72,381.38,0.64,0.32,0.96,0.32,3.2,32.63,2.56
22Month,0,3.28,1.09,23.51,0.55,0,1.09,1.64,0,2.19,21.87,5.47,588.2,8.2,22.96,3.83,3.28,1.09,18.59,12.03,0,11.48,11.48,1.09,7.11,0,2.73,0,18.04,1.09,1.09,155.25,1.64,5.47,1.09,0,0,0,1.64
