stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,4.08640457285017,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,0,1.06979114146608,0,0,1.06979114146608,2.13958228293216,3.20937342439823,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,1.33853308820331,2.67706617640661,0,0,1.33853308820331,0,0,1.33853308820331,0,0,0,0
3Month,0,1.27979719821678,0.319949299554195,0.319949299554195,1.59974649777098,0.319949299554195,0.319949299554195,1.91969579732517,0.959847898662586,0.639898599108391,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,2.23964509687937,0.319949299554195,8.31868178840908,0.319949299554195
