stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,19.26,2.14,0,6.42,6.42,0,0,0,0,0,0,0,0,0,2.14,17.12,1.07,12.84,0,0,0,2.14,1706.32,29.95,2.14,5.35,11.77,0,1.07,7.49,2.14,1.07,0,0,0,0
21Day,8.03,0,1.34,16.06,8.03,0,1.34,0,1.34,0,2.68,0,1.34,1.34,5.35,10.71,4.02,13.39,0,0,2.68,0,609.03,8.03,2.68,18.74,8.03,16.06,0,1.34,1.34,9.37,2.68,0,0,2.68
3Month,0,0.32,0.96,30.4,0,0.32,0.96,2.56,2.56,0,11.2,0.96,0,11.84,0.64,5.76,0.32,10.88,2.24,0,1.92,0,47.03,0,6.72,26.88,0.64,1.28,126.7,1.28,0.32,0,0,0.96,14.4,0.96
22Month,0.55,0.55,0.55,7.11,0,2.19,0,1.64,3.28,0.55,15.31,0,1.09,4.37,0,1.64,1.64,21.32,1.64,1.09,1.09,0,37.72,0,8.2,14.21,0,0,15.31,3.83,0.55,0,0,0,0,0
