stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,8.17280914570035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0
21Day,1.33853308820331,2.67706617640661,1.33853308820331,0,0,0,0,0,1.33853308820331,0,0,1.33853308820331,0,4.01559926460992,1.33853308820331,1.33853308820331,0,0,0,1.33853308820331,0,0,0
3Month,0,2.23964509687937,0,0.639898599108391,0,0,1.59974649777098,0,0,2.55959439643356,0,0.319949299554195,0.959847898662586,5.43913809242132,0.319949299554195,0.319949299554195,0,0.319949299554195,0,0,2.55959439643356,2.87954369598776,0.319949299554195
22Month,0,3.2799279071846,0,0,0.546654651197433,1.09330930239487,2.73327325598717,1.6399639535923,0,1.09330930239487,0,0,1.6399639535923,42.6390627933998,0,0,0,1.6399639535923,0,0,0,0,0.546654651197433
