stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,4.08640457285017,8.17280914570035,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,0,5.34895570733039,0,1.06979114146608,0,0,0,0,0,0,0
21Day,0,0,1.33853308820331,0,0,0,1.33853308820331,0,0,0,4.01559926460992,0,5.35413235281323,20.0779963230496,0,0,0,0,0,2.67706617640661,0,0,0
3Month,0,0.319949299554195,3.83939159465034,0.319949299554195,1.91969579732517,0.319949299554195,0.319949299554195,0.639898599108391,1.59974649777098,1.27979719821678,3.19949299554195,0.319949299554195,0,0,0,0,0.319949299554195,8.31868178840908,0.319949299554195,0,0.319949299554195,3.19949299554195,0.319949299554195
22Month,0,0,0,0,1.09330930239487,0,0,1.09330930239487,0,0,4.37323720957947,0,0,0,0.546654651197433,0,0,0.546654651197433,0,0,0,0,0
