stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,4.08640457285017,0,0,0,4.08640457285017,0,8.17280914570035,0
72hpf,1.06979114146608,1.06979114146608,0,1.06979114146608,1.06979114146608,1.06979114146608,0,3.20937342439823,1.06979114146608,2.13958228293216
21Day,0,0,0,0,0,0,2.67706617640661,0,0,0
