stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,0,0,0,0
21Day,0,0,2.67706617640661,0,0,0,0,0,0,0,0,0,0,0,0,4.01559926460992,1.33853308820331,0,0,0,0,0
3Month,0.319949299554195,0,1.27979719821678,0.319949299554195,0.639898599108391,6.07903669152971,0.319949299554195,1.91969579732517,0.639898599108391,0.639898599108391,0.319949299554195,0.959847898662586,0.319949299554195,0.639898599108391,0.639898599108391,0.319949299554195,0,0.319949299554195,0.319949299554195,2.23964509687937,0.319949299554195,0.639898599108391
22Month,0,0.546654651197433,0.546654651197433,0,0,6.01320116317177,0,2.73327325598717,0,0,0.546654651197433,0,0,0,0,0,0,0,0,1.09330930239487,0,0
