stage,Epithelial.cell,Keratinocyte,Mt.rich.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte
24hpf,4.08640457285017,4.08640457285017,4.08640457285017,12.2592137185505,4.08640457285017,0,0,0,0
21Day,0,0,0,0,0,0,1.33853308820331,0,0
3Month,0,0,0,0,0,7.0388845901923,0,0.319949299554195,11.8381240835052
