stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,40.86,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,147.11,16.35,0,0,0,0,28.6,257.44,4.09,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,7.49,0,9.63,5.35,3.21,0,0,0,0,0,0,0,0,0,0,2.14,12.84,17.12,27.81,0,0,0,0,130.51,115.54,0,2.14,42.79,0,0,28.88,1.07,1.07,31.02,0,0,0
21Day,13.39,4.02,6.69,26.77,2.68,10.71,0,0,0,1.34,0,0,16.06,1.34,4.02,73.62,1.34,17.4,14.72,61.57,0,0,9.37,0,48.19,20.08,0,2.68,13.39,10.71,1.34,2.68,5.35,6.69,8.03,0,0,2.68
3Month,0.96,11.84,11.52,23.36,2.56,0,1.6,0.96,2.88,12.48,0,0,247.64,16.32,0.64,127.02,1.6,27.84,32.31,49.27,12.48,0,2.88,7.36,5.44,3.52,6.08,30.72,0.96,5.12,24.64,9.6,0,0,9.92,2.88,10.88,6.4
22Month,0,10.39,12.03,14.76,0.55,0,1.09,0,4.37,8.75,1.64,0,220.3,7.65,0.55,195.7,0,3.28,28.43,35.53,0.55,3.28,0.55,1.64,5.47,1.09,2.19,46.47,3.28,0.55,20.77,11.48,1.09,0,2.73,0,0,4.92
