stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,1.06979114146608,1.06979114146608,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,1.33853308820331,0,0
3Month,0,0,0.319949299554195,0.319949299554195,0,0,0,1.91969579732517,0.639898599108391,0,0,0.639898599108391,0,0,0,0,0,0.639898599108391
22Month,0.546654651197433,0.546654651197433,1.09330930239487,0,0.546654651197433,1.09330930239487,1.09330930239487,19.6795674431076,2.18661860478973,0.546654651197433,0,0.546654651197433,1.09330930239487,0.546654651197433,0,0,0,0
