stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,20.43,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,36.78,0,0,0,0,4.09,241.1,0,0,0,4.09,0,0,0,0,4.09,0,0,0
72hpf,5.35,1.07,0,1.07,0,2.14,0,0,0,0,0,0,0,2.14,0,2.14,9.63,0,11.77,0,1.07,0,0,86.65,54.56,0,0,0,10.7,0,1.07,4.28,0,1.07,0,0,0
21Day,5.35,1.34,0,14.72,0,5.35,0,2.68,0,1.34,0,0,1.34,8.03,0,4.02,1.34,2.68,25.43,0,0,0,0,33.46,22.76,0,0,0,5.35,2.68,0,1.34,1.34,0,0,0,2.68
3Month,0,1.28,0,21.44,0.96,0,0.32,0.96,2.56,3.52,0,26.56,2.56,0.64,7.36,5.44,4.48,3.52,8,1.6,0,1.28,1.6,0.32,0.32,3.2,2.56,0,0,1.6,67.83,0,0,0,3.52,23.36,3.84
22Month,0,1.64,0.55,3.83,0.55,0,0,0.55,1.09,1.64,1.09,16.4,0,0,8.75,0,0,0.55,2.19,0,1.09,0,0,1.09,0,0.55,0.55,0.55,0,0,3.28,0,0,0,0.55,0,0.55
