stage,Epithelial.cell,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,0,12.2592137185505,0
72hpf,1.06979114146608,0,0,8.55832913172862,0,0
21Day,1.33853308820331,1.33853308820331,0,0,0,1.33853308820331
3Month,0,0,0.319949299554195,0,0,0
