stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,4.09,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,9521.32,4.09,0,0,0,0,8.17,183.89,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,5.35,0,8.56,0,1.07,0,0,0,0,2.14,0,2.14,0,0,23.54,3036.07,11.77,0,0,0,0,42.79,16.05,2.14,0,8.56,0,0,0,4.28,1.07,1.07,0,0,0,0
21Day,6.69,1.34,0,16.06,0,18.74,0,4.02,0,0,1.34,0,2.68,16.06,12.05,4.02,4.02,18.74,2905.96,29.45,0,0,6.69,0,22.76,9.37,0,1.34,5.35,48.19,0,0,4.02,4.02,24.09,0,0,0,5.35
3Month,0.32,4.8,3.52,39.99,0.64,0,1.6,0.64,0.32,5.76,50.87,0,85.11,1039.52,1.92,26.24,3.84,11.84,4615.59,21.76,2.56,0.96,6.4,9.6,2.56,0.32,1.92,3.52,0.96,15.04,2.88,13.12,0.64,0.64,0,0.32,5.44,24.96,16
22Month,0.55,8.75,3.28,20.77,0,0,7.11,1.64,0,3.83,36.08,2.19,185.86,132.29,1.64,15.85,1.09,6.56,8384.04,22.41,1.09,6.56,6.01,0,3.28,0,3.28,24.6,0.55,6.56,0,1.64,1.09,5.47,0,0,1.09,1.64,8.75
