stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,3.21,0,0,0,0,2.14,3.21,0,1.07,0,0,0,0,0,0,0
21Day,12.05,4.02,0,14.72,1.34,18.74,0,2.68,0,0,0,5.35,0,13.39,1.34,4.02,9.37,5.35,36.14,0,0,2.68,0,34.8,6.69,1.34,0,0,28.11,1687.89,0,2.68,4.02,4.02,5.35,0,0,0,6.69
3Month,0.64,6.4,2.24,38.71,0,0,0.32,0,11.2,10.56,0,84.15,21.76,1.28,28.16,7.36,13.76,15.68,17.28,2.56,0.32,10.24,2.56,1.28,0.64,3.2,1.92,0,0.32,5753.33,15.04,60.15,0.64,0,0,1.28,6.4,25.6,11.2
22Month,0,0.55,0.55,6.01,0,0,0.55,0,1.09,6.01,1.09,66.69,0.55,0.55,3.83,0,0,2.73,8.2,0,3.83,1.09,0,1.09,1.09,2.73,0,1.64,0,1754.76,0.55,32.8,0,0,0,0,1.09,0,5.47
