stage,Enterocyte,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,7.48853799026255,8.55832913172862,1.06979114146608,1.06979114146608,0,0
21Day,0,0,2.67706617640661,0,0,0,0,0,1.33853308820331,0,1.33853308820331,0,6.69266544101654,5.35413235281323,0,1.33853308820331,0,0
3Month,0,0.319949299554195,0,0,0,1.27979719821678,0,0.319949299554195,0,0,0,0,0,0,0,0,0.319949299554195,0.319949299554195
22Month,0.546654651197433,0,0,0.546654651197433,1.09330930239487,16.9462941871204,0.546654651197433,1.6399639535923,0,2.18661860478973,2.18661860478973,0.546654651197433,0,0,1.09330930239487,0,0,1.6399639535923
