stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Osteoblast
72hpf,0,0,0,0,0,0,0,0,2.13958228293216,0
21Day,0,0,0,0,0,0,0,1.33853308820331,0,4.01559926460992
22Month,0.546654651197433,1.09330930239487,3.82658255838203,0.546654651197433,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0.546654651197433
