stage,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,T.cell
24hpf,0,0,12.2592137185505,0,0,0,0,0,0,0,4.08640457285017,0,0,20.4320228642509,0,0,0
72hpf,0,0,1.06979114146608,0,0,0,0,0,1.06979114146608,0,0,0,37.4426899513127,6.41874684879647,3.20937342439823,0,0
21Day,0,1.33853308820331,1.33853308820331,0,0,0,0,0,2.67706617640661,1.33853308820331,4.01559926460992,0,0,0,1.33853308820331,0,2.67706617640661
3Month,0,0,0,0,0,0.319949299554195,0,0,0,0.319949299554195,0,0,0,0,0,0,0
22Month,0.546654651197433,0,1.09330930239487,0.546654651197433,0.546654651197433,72.1584139580612,1.09330930239487,0.546654651197433,0,2.73327325598717,0,5.46654651197433,0,0,0,2.73327325598717,0
