stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,12.26,4.09,0,4.09,0,0,0,4.09,0,122.59,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0
72hpf,4.28,2.14,0,1.07,0,3.21,0,0,0,0,0,0,0,0,0,4.28,10.7,0,7.49,0,0,0,0,290.98,109.12,0,1.07,0,8.56,1.07,0,1.07,4.28,0,1.07,66.33,0,0,0
21Day,2.68,0,0,17.4,1.34,4.02,0,1.34,0,1.34,0,0,0,0,1.34,6.69,8.03,6.69,5.35,0,0,0,0,160.62,104.41,1.34,1.34,0,4.02,9.37,0,0,6.69,1.34,2.68,50.86,0,0,1.34
3Month,0,0.32,0,6.72,0,0,0,0,0.32,4.8,0,5.12,1.92,0.32,2.56,7.04,1.6,4.16,1.6,0.32,0.32,1.92,0.32,4.16,2.56,0.96,0,0,0.32,0.32,0.32,25.6,1.28,1.28,0.64,7.68,1.28,70.07,1.92
22Month,1.64,1.09,1.64,1.64,1.09,0,1.09,0,0.55,18.59,1.09,28.43,8.75,1.64,7.65,1.09,1.64,12.57,3.83,0,0,0.55,0,7.65,3.28,0,2.19,0.55,0,0,0,9.29,2.19,1.64,0,10.39,0.55,0.55,0
