stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,12.26,4.09,0,0,0,0,0,4.09,0,4.09,0,0,0,0,49.04,4.09,331,73.56,0,0,0,0,57.21,813.19,16.35,0,8.17,0,0,0,0,0,8.17,0,0,0
72hpf,59.91,4.28,0,35.3,7.49,27.81,0,4.28,0,0,19.26,0,0,0,0,1.07,0,65.26,31.02,48.14,92,0,4.28,6.42,8.56,2463.73,365.87,16.05,0,55.63,0,1.07,32.09,12.84,4.28,68.47,0,0,0
21Day,24.09,1.34,8.03,123.15,6.69,32.12,0,8.03,0,1.34,26.77,0,0,6.69,0,38.82,1.34,12.05,18.74,238.26,100.39,0,0,6.69,2.68,764.3,147.24,52.2,2.68,33.46,10.71,4.02,20.08,48.19,28.11,28.11,0,0,12.05
3Month,2.88,6.4,13.76,275.8,0.32,0,1.28,0.32,15.68,79.03,4.48,0.32,0,35.19,7.68,2.24,24.32,82.23,11.2,177.89,33.27,34.55,0,3.52,87.99,43.19,1.6,166.05,2.56,0.96,6.4,62.07,1.28,0.96,0,3.52,3.2,47.35,5.76
22Month,6.01,8.75,9.84,266.77,1.64,0,0.55,1.09,4.37,63.41,16.4,23.51,0,80.36,4.37,0,21.32,22.41,2.73,92.38,47.01,4.37,3.28,4.92,15.31,47.01,0.55,174.38,2.19,0.55,2.19,41.55,6.01,78.72,0,1.64,0,0,1.64
