stage,Endothelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,T.cell
72hpf,0,0,1.06979114146608,0,0,14.9770759805251,1.06979114146608,0,0
21Day,0,1.33853308820331,0,0,1.33853308820331,14.7238639702364,0,1.33853308820331,0
3Month,0.319949299554195,0,0,0.319949299554195,0,0,0,0,0.319949299554195
