stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,0,16.3456182914007,0,0,0,0,0
72hpf,1.06979114146608,1.06979114146608,0,0,0,0,0,0,2.13958228293216,1.06979114146608,5.34895570733039,8.55832913172862,0,2.13958228293216,1.06979114146608,0,0
21Day,1.33853308820331,2.67706617640661,1.33853308820331,1.33853308820331,0,1.33853308820331,1.33853308820331,1.33853308820331,0,12.0467977938298,10.7082647056265,2.67706617640661,1.33853308820331,2.67706617640661,0,0,0
3Month,0,0,0,0,0.319949299554195,0,0,0,0,0.319949299554195,0,0,0.319949299554195,0,0.319949299554195,0.319949299554195,0.639898599108391
22Month,0,0,0,0,0.546654651197433,0,0,0.546654651197433,0,0,0,0,0,0,0.546654651197433,0,0
