stage,Epithelial.cell,Hepatocyte,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell
24hpf,0,0,0,0,4.08640457285017
21Day,1.33853308820331,0,0,0,0
22Month,0.546654651197433,6.5598558143692,1.09330930239487,0.546654651197433,0
