stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,8.17,0,0,0,0,40.86,89.9,12.26,0,0,0,0,0,0,0,0,0,0,0
72hpf,18.19,3.21,0,14.98,0,7.49,0,0,0,0,0,0,0,0,0,0,2.14,23.54,4.28,18.19,0,0,0,1.07,2128.88,83.44,39.58,193.63,16.05,0,0,28.88,0,0,2.14,0,0,0
21Day,6.69,2.68,0,17.4,2.68,22.76,0,1.34,0,1.34,1.34,0,0,0,12.05,2.68,1.34,12.05,2.68,36.14,0,0,1.34,1.34,1105.63,20.08,12.05,91.02,5.35,30.79,0,5.35,2.68,6.69,2.68,0,0,2.68
3Month,0.32,0.96,1.28,11.2,0,0,0.32,0,0,1.6,3.52,0,43.19,3.84,0.64,4.16,0.64,2.24,13.12,9.92,6.72,0.32,1.92,0.32,12.8,0.32,45.43,8.64,0.64,2.56,116.14,0.96,0,0,0.32,1.28,30.4,1.6
22Month,0,1.09,2.19,7.11,0,0,1.64,0,0.55,0,2.73,3.28,105.5,2.19,0.55,7.65,0,2.19,7.65,11.48,1.64,1.64,3.28,0.55,18.59,0.55,57.95,16.95,0.55,0,39.36,0,0,0,0,0,0,1.09
