stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,8.17,0,85.81,4.09,4.09,0,0,0,4.09,0,12.26,0,0,0,0,4.09,8.17,36.78,396.38,0,0,0,4.09,73.56,3158.79,0,0,0,28.6,0,0,0,0,0,8.17,0,0,0
72hpf,39.58,7.49,0,48.14,9.63,10.7,0,0,0,0,0,0,0,0,1.07,0,10.7,23.54,7.49,151.91,0,2.14,4.28,0,1689.2,435.4,2.14,3.21,0,106.98,1.07,2.14,53.49,0,7.49,6.42,0,0,0
21Day,57.56,1.34,1.34,72.28,4.02,26.77,0,6.69,2.68,0,0,0,0,0,46.85,4.02,4.02,20.08,5.35,199.44,0,0,17.4,0,622.42,191.41,4.02,6.69,0,56.22,32.12,0,16.06,6.69,13.39,2.68,0,0,36.14
3Month,0,3.84,0,15.04,0,0,0,0.96,0.64,3.52,0,0,15.36,3.84,0.96,3.84,0.96,8.32,2.88,9.6,2.24,0.32,1.28,3.2,1.6,0.96,1.6,0.96,0,0.32,0.64,3.52,0,0.32,0,0.32,2.88,1.6,8.96
22Month,0,6.56,0.55,12.03,0.55,0,0.55,1.09,2.19,7.65,4.37,0,79.26,1.09,2.73,12.57,2.19,2.19,10.39,20.23,1.09,1.64,1.64,0,1.09,0,2.73,3.83,0.55,1.09,1.09,4.37,1.09,1.64,0,0,1.64,0,3.83
