stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53.12,28.6,0,171.63,8.17,0,0,4.09,0,0,0,0,0,0,0,16.35,36.78,20.43,416.81,0,0,0,0,134.85,4053.71,0,0,0,36.78,0,0,0,0,0,0,12.26,0,0,0
72hpf,39.58,29.95,0,46,20.33,11.77,0,1.07,0,1.07,0,0,0,16.05,0,38.51,59.91,1.07,161.54,0,8.56,5.35,5.35,312.38,1293.38,1.07,24.61,0,86.65,4.28,0,0,110.19,0,0,6.42,0,0,0
21Day,91.02,12.05,4.02,266.37,13.39,140.55,0,385.5,1.34,18.74,0,6.69,6.69,575.57,8.03,8.03,44.17,62.91,364.08,0,0,41.49,1.34,167.32,596.99,1.34,16.06,0,137.87,34.8,0,4.02,68.27,8.03,25.43,4.02,2.68,0,127.16
3Month,1.28,9.28,0.96,140.78,0.32,0,5.12,20.16,2.88,29.44,0.32,17.28,60.79,50.55,20.16,12.8,57.27,39.67,24.96,7.36,0,5.12,6.4,2.88,7.04,1.92,10.56,0,0.32,2.88,0.32,54.07,0.32,0,0,0.32,19.2,4.48,47.99
22Month,1.09,7.65,4.92,53.03,0,0,3.28,13.67,6.01,62.87,13.12,103.86,18.59,144.32,23.51,4.92,10.39,80.9,13.67,0,3.83,4.92,2.73,3.28,1.64,1.64,4.37,1.64,0.55,0,0,11.48,2.73,0.55,0,0.55,1.09,0,15.31
