stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,0,0,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,12.26,40.86,0,0,0,0,40.86,302.39,0,0,0,4.09,0,0,0,0,4.09,0,0,0
72hpf,16.05,3.21,0,10.7,1.07,11.77,0,0,0,0,0,0,0,0,0,0,8.56,12.84,1.07,22.47,0,2.14,0,0,49.21,62.05,0,1.07,0,18.19,1.07,0,6.42,0,1.07,0,0,0
21Day,13.39,2.68,0,26.77,1.34,14.72,0,6.69,0,0,0,0,8.03,0,4.02,0,2.68,9.37,8.03,45.51,0,0,2.68,0,21.42,21.42,1.34,2.68,0,16.06,9.37,2.68,1.34,0,0,0,0,1.34
3Month,0.32,8.64,2.88,52.15,0.32,0,1.92,1.6,0.32,8.64,9.92,0.96,180.13,9.6,2.88,24.32,5.76,23.04,16.32,32.63,4.8,0.32,3.84,7.04,1.92,0.64,3.84,2.56,0,2.88,6.72,60.79,0.64,0.32,0.32,6.72,38.39,12.8
22Month,0.55,14.21,2.73,23.51,0,0,3.28,1.09,0,4.92,26.79,15.31,380.47,4.92,6.56,27.88,2.19,5.47,24.05,27.33,0.55,5.47,3.28,0.55,1.09,0.55,4.92,13.12,2.73,2.73,0,6.01,3.83,0,0.55,1.09,0,12.03
