stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,16.35,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,28.6,40.86,0,0,0,0,4.09,224.75,0,0,8.17,0,0,0,0,4.09,0,0,0
72hpf,2.14,3.21,0,13.91,0,2.14,0,0,0,0,0,0,0,0,0,0,5.35,39.58,1.07,34.23,0,0,1.07,0,50.28,41.72,0,1.07,23.54,1.07,0,4.28,2.14,1.07,0,0,0
21Day,6.69,8.03,1.34,48.19,1.34,9.37,0,8.03,0,0,0,0,1.34,0,8.03,0,1.34,20.08,9.37,44.17,0,0,4.02,0,24.09,20.08,1.34,0,21.42,6.69,1.34,2.68,1.34,0,0,0,4.02
3Month,0.32,2.88,0.32,27.52,0,0,0.64,0.96,0.32,0.96,9.92,0,11.84,13.12,2.56,6.72,0.96,20.16,7.36,5.12,1.6,0.32,1.6,0.32,0.32,0.64,1.28,0,0,0.64,3.52,0,0,0,1.6,0.64,3.52
22Month,0,1.09,0.55,7.11,0,0,0.55,1.09,0,0.55,7.65,1.09,27.33,3.28,2.19,12.03,0,3.83,3.83,5.47,0,0,0.55,0,1.64,0,0,0,0,0,0.55,1.09,0,0,0,0,1.09
