stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,0,4.09,28.6,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,2.14,4.28,3.21,0,0,0,0,0,0,0,0,0,4.28,44.93,1.07,2.14,0,0,0,0,105.91,104.84,0,0,4.28,0,0,3.21,2.14,1.07,0,0,0
21Day,5.35,1.34,1.34,14.72,2.68,8.03,0,5.35,0,0,0,1.34,4.02,125.82,1.34,2.68,9.37,10.71,12.05,0,0,1.34,0,36.14,10.71,0,1.34,4.02,4.02,0,1.34,2.68,0,0,0,68.27
3Month,0,0.64,2.88,30.4,0,0,1.6,0.96,32.95,2.24,0,9.92,5.76,6.4,35.83,3.2,1.92,10.56,2.88,0,0,0.96,1.28,0.32,0,0.96,0.32,0,1.6,1.6,0,0,0,0.96,1.28,118.06
22Month,0,2.19,13.12,69.43,0,0,1.09,0.55,60.13,4.37,9.29,60.13,6.01,8.75,233.42,3.28,3.83,9.29,7.11,0.55,2.73,6.01,0,0.55,1.64,2.19,0.55,0,0.55,1.09,0,1.64,0,0.55,0,103.86
