stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,8.17,36.78,0,40.86,0,0,0,0,16.35,212.49,0,0,24.52,0,0,0,0,0,0,0,0,0
72hpf,9.63,5.35,0,16.05,2.14,2.14,0,0,0,0,0,0,0,0,0,0,5.35,94.14,2.14,42.79,0,0,1.07,2.14,28.88,44.93,0,2.14,32.09,0,0,16.05,0,0,2.14,0,0,0
21Day,8.03,4.02,0,101.73,0,6.69,0,2.68,0,0,0,1.34,0,0,2.68,1.34,5.35,58.9,1.34,62.91,0,0,2.68,0,18.74,32.12,0,2.68,24.09,10.71,1.34,4.02,0,1.34,4.02,0,0,0
3Month,0,3.2,1.28,78.39,0,0,0,0.32,0.32,7.68,0.32,0,66.55,1.92,0,25.28,5.44,12.48,1.92,15.68,4.48,0.32,2.88,6.72,1.92,0.32,3.2,1.92,0.64,0.64,2.56,0.32,0,0,0.64,3.84,1.6,0.64
22Month,1.64,12.57,2.19,38.81,0.55,0,0.55,0,0,3.28,4.37,16.4,207.18,1.64,0.55,32.25,2.19,2.19,2.19,21.87,1.09,3.83,3.28,0,0,0.55,4.92,1.09,0,0.55,1.09,0.55,0.55,0,0,0.55,0,0.55
