stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,8.17,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,18.19,2.14,0,8.56,7.49,2.14,0,0,0,0,0,0,0,0,0,0,0,17.12,0,6.42,0,0,0,0,549.87,19.26,0,7.49,0,12.84,0,0,3.21,1.07,0,0,0,0,0
21Day,29.45,0,0,29.45,13.39,16.06,0,2.68,0,0,0,0,1.34,1.34,4.02,0,1.34,6.69,1.34,38.82,0,0,8.03,0,509.98,20.08,2.68,14.72,0,24.09,18.74,2.68,4.02,1.34,5.35,0,0,0,4.02
3Month,2.24,2.88,0.96,47.99,1.92,0,0,0,0.64,3.2,5.44,0,35.51,6.4,0.32,62.39,1.92,3.84,4.8,16,5.44,0,9.6,1.6,6.08,0.32,0.96,0.96,0,0,1.6,17.6,0.32,0,0,0.32,13.12,2.24,1.92
22Month,0.55,7.11,1.64,63.41,1.64,0,3.28,1.09,0,2.73,10.39,4.37,197.89,3.83,3.28,14.21,0,2.19,12.03,18.59,0.55,6.01,10.39,0,21.32,0.55,3.83,4.37,1.09,1.09,0.55,13.12,1.64,0.55,0,0,4.37,0,2.19
