stage,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,40.8640457285017,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,1.06979114146608,0,20.3260316878555,7.48853799026255,1.06979114146608,0,2.13958228293216,0,0,0,0
21Day,4.01559926460992,0,1.33853308820331,0,1.33853308820331,1.33853308820331,0,2.67706617640661,0,2.67706617640661,2.67706617640661,0,0,1.33853308820331,0,0,1.33853308820331,0
3Month,1.27979719821678,0,0,1.91969579732517,1.27979719821678,0,0.639898599108391,0,0.319949299554195,0,0,0,0,0,0.319949299554195,0.319949299554195,0,0.639898599108391
22Month,1.09330930239487,0.546654651197433,0,12.573056977541,2.18661860478973,0,0,0,2.73327325598717,0,0,0.546654651197433,1.09330930239487,0,0,0,0.546654651197433,0
