stage,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,8.17280914570035,4.08640457285017,12.2592137185505,0,0
72hpf,0,0,1.06979114146608,1.06979114146608,5.34895570733039,6.41874684879647,0,0
21Day,1.33853308820331,0,0,1.33853308820331,0,0,0,0
3Month,0.319949299554195,0.639898599108391,0,0,0,0,0.319949299554195,1.27979719821678
