stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,539.41,16.35,0,0,0,0,0,0,461.76,0,0,0,0,253.36,3117.93,24.52,32.69,0,0,0,0,12.26,277.88,0,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,19.26,2.14,0,476.06,5.35,28.88,0,0,0,0,0,3.21,0,0,1.07,1.07,73.82,4089.81,11.77,34.23,0,1.07,2.14,0,220.38,101.63,0,0,0,34.23,2.14,0,10.7,1.07,0,3.21,0,0,0
21Day,17.4,4.02,2.68,2090.79,4.02,40.16,0,8.03,0,2.68,0,0,9.37,1.34,10.71,4.02,93.7,1003.9,13.39,32.12,0,4.02,37.48,0,42.83,16.06,0,1.34,0,12.05,24.09,0,1.34,6.69,16.06,1.34,0,0,6.69
3Month,0.32,2.56,6.72,2057.27,0.32,0,4.48,0,16.32,15.04,0,0,47.67,16.96,0.64,30.72,138.54,44.79,15.04,13.76,3.84,0.96,148.46,6.08,11.52,0.64,2.24,3.2,0,0.64,9.6,9.6,0,0,0,0,4.16,9.92,13.44
22Month,0,1.09,16.4,329.09,0,0,0,0,14.21,6.01,0.55,0,48.11,1.64,0,28.43,42.64,7.65,8.2,4.92,0,1.09,45.37,0,4.92,0.55,1.09,1.09,0.55,0,2.73,2.19,1.09,0,0,0,0,0,0.55
