stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,4.28,0,0,0,0,22.47,7.49,0,0,0,1.07,0,1.07,4.28,0,0,0,0
21Day,2.68,0,1.34,10.71,0,1.34,0,0,0,1.34,0,5.35,1.34,0,5.35,4.02,1.34,0,1.34,0,0,0,0,9.37,5.35,0,0,0,2.68,1.34,0,1.34,1.34,0,0,0
3Month,1.28,0.64,0.64,31.36,0.32,0,1.28,0,2.24,1.28,0,526.64,4.48,0.32,69.11,6.72,6.72,0.64,5.44,0.32,1.28,0.96,4.48,3.2,0.32,0,1.28,0,0,7.36,12.16,1.6,0,0.64,3.2,2.24
22Month,0.55,1.64,0,6.01,0.55,0,0.55,0.55,1.64,3.83,7.11,372.27,0.55,0,43.19,1.09,1.09,0,3.83,0,10.93,0,0,1.64,0.55,1.64,1.64,0.55,0.55,1.09,4.92,10.93,0,0,0,0.55
