stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.79,4.09,0,0,0,0,0,40.86,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,0,0,0,0,0,0,54.56,0,0,0,0,0,1.07,2.14,2.14,0,0,0,0,0,0,1.07,0,1.07,0,0,0,0,0,0,0,0,0,0
21Day,1.34,0,0,5.35,0,2.68,0,0,0,0,295.82,0,0,0,0,0,0,0,54.88,6.69,0,0,0,0,5.35,1.34,0,0,0,0,9.37,0,1.34,0,0,0,0,0
3Month,5.76,16.64,4.8,69.11,0,0,11.52,1.28,0.32,17.92,4486.33,0,83.51,63.35,3.52,38.07,6.72,27.2,467.77,27.52,3.84,1.6,11.2,15.36,3.2,0,5.44,3.84,0,1.92,40.63,30.4,2.24,0.64,0,13.12,17.92,18.24
22Month,4.92,31.16,4.37,44.28,0.55,0,98.94,1.09,0,12.57,12500.9,9.84,236.7,69.43,4.37,27.33,3.28,10.39,1936.25,37.72,0,12.03,7.11,1.64,8.75,0,9.29,8.75,6.56,0.55,8.2,3.83,20.23,22.41,0.55,5.47,0,20.23
