stage,Endothelial.cell,Epithelial.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast
24hpf,0,0,4.08640457285017,0,0,0
72hpf,0,1.06979114146608,1.06979114146608,2.13958228293216,0,1.06979114146608
21Day,1.33853308820331,0,1.33853308820331,0,1.33853308820331,0
