stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,36.78,0,0,0,0,0,0,0,0,0,0,0,8.17,20.43,16.35,65.38,0,0,0,0,24.52,437.25,0,0,12.26,0,0,0,0,0,8.17,0,0,0
72hpf,7.49,5.35,0,6.42,1.07,5.35,0,1.07,0,0,0,0,0,0,0,3.21,22.47,2.14,18.19,0,4.28,1.07,0,79.16,53.49,0,2.14,25.67,0,0,4.28,1.07,0,3.21,0,0,0
21Day,10.71,1.34,0,20.08,0,17.4,0,9.37,1.34,4.02,0,1.34,0,4.02,0,4.02,14.72,5.35,38.82,0,0,1.34,0,48.19,37.48,1.34,0,6.69,4.02,0,6.69,4.02,2.68,0,0,0,5.35
3Month,0,2.88,0.64,20.48,0,0,0.32,0,1.92,1.92,0,18.24,2.88,0.32,6.4,2.56,6.08,2.88,6.72,0.96,0,1.28,2.88,1.6,0.64,0.96,0.96,0.32,0.96,8,0.64,0,0,0,2.24,1.28,4.16
22Month,0,4.92,0.55,7.65,0,0,0.55,1.09,0.55,2.73,3.83,36.08,2.19,3.28,7.11,0,3.28,4.37,7.65,0,1.09,2.19,0,0.55,0,1.09,1.09,0,0,2.19,0,1.09,0,0,0,0,2.73
